Estacion,Anio,Mes,Precip,Tmax,Tmin,SO_2,CO,NOx,COV,PM_010,PM_2_5,NH_3,Radiacion_Estimada,temp_lag1,radiacion_lag1,target_lluvia
acolman,2006,1,0.0,20.14516129032258,-1.3709677419354838,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,3.44258064516129,19.919354838709676,3.303225806451613,0
acolman,2006,2,0.0,21.625,0.32142857142857145,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,3.4085714285714284,20.14516129032258,3.44258064516129,0
acolman,2006,3,19.9,24.35483870967742,1.096774193548387,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,3.721290322580645,21.625,3.4085714285714284,1
acolman,2006,4,25.2,25.7,3.9833333333333334,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,3.4746666666666663,24.35483870967742,3.721290322580645,1
acolman,2006,5,72.1,24.35483870967742,6.612903225806452,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,2.838709677419355,25.7,3.4746666666666663,1
acolman,2006,6,78.3,22.366666666666667,6.266666666666667,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,2.576,24.35483870967742,2.838709677419355,1
acolman,2006,7,94.3,21.443548387096776,6.903225806451613,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,2.3264516129032264,22.366666666666667,2.576,1
acolman,2006,8,121.6,21.403225806451612,7.290322580645161,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,2.2580645161290325,21.443548387096776,2.3264516129032264,1
acolman,2006,9,79.4,22.1,7.183333333333334,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,2.3866666666666667,21.403225806451612,2.2580645161290325,1
acolman,2006,10,56.8,21.516129032258064,6.17741935483871,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,2.4541935483870967,22.1,2.3866666666666667,1
acolman,2006,11,12.4,19.766666666666666,1.5,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,2.9226666666666667,21.516129032258064,2.4541935483870967,1
acolman,2006,12,0.0,19.322580645161292,-1.3387096774193548,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,3.3058064516129035,19.766666666666666,2.9226666666666667,0
acolman,2007,1,5.5,20.596774193548388,0.8709677419354839,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,3.1561290322580646,19.322580645161292,3.3058064516129035,1
acolman,2007,2,17.5,21.142857142857142,1.3928571428571428,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,3.16,20.596774193548388,3.1561290322580646,1
acolman,2007,3,21.299999999999997,22.870967741935484,2.0483870967741935,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,3.331612903225807,21.142857142857142,3.16,1
acolman,2007,4,56.7,24.366666666666667,5.183333333333334,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,3.0693333333333332,22.870967741935484,3.331612903225807,1
acolman,2007,5,25.2,25.629032258064516,7.209677419354839,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,2.947096774193548,24.366666666666667,3.0693333333333332,1
